Start_Node;End_Node;Relation_ShipeType
96950041VJ1QP0B69503;969500ZO0UK0ACQQHO98;IS_DIRECTLY_CONSOLIDATED_BY;2019-01-08;
969500FL4VWZ1VNN6O50;969500A8VT58GQOOT524;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-21;
9695004A07O308YSRV47;969500CVFTUT88V8QN95;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-23;
969500THNINZKIESCU41;969500QZSNMEAPJR1T08;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-07;
969500THNINZKIESCU41;969500QZSNMEAPJR1T08;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-07;
969500GPJBRKNSCNAB70;96950014Q9EV729QPS70;IS_DIRECTLY_CONSOLIDATED_BY;2019-05-14;
969500GPJBRKNSCNAB70;9695009X2R267LNE6215;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-27;
969500LEA0FCTV76Z495;969500VZ1S8EAH7HU745;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-30;
96950072M4BFHGDF3F18;969500DYZ7YXVR4XL548;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-03;
96950072M4BFHGDF3F18;969500DYZ7YXVR4XL548;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-03;
9695000YG7TR7PAP0L59;96950066U5XAAIRCPA78;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-12;
9695000YG7TR7PAP0L59;96950066U5XAAIRCPA78;IS_ULTIMATELY_CONSOLIDATED_BY;2019-11-12;
969500HW12IEGRSNEG50;96950024A1S6095J5067;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-06;
969500HW12IEGRSNEG50;96950024A1S6095J5067;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-06;
969500R0OUKECVNP0E11;969500876OS4WZ06NM70;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-05;
9695005MSX1OYEMGDF46;969500XQTL79VHO3DZ93;IS_ULTIMATELY_CONSOLIDATED_BY;2019-01-10;
9695004A07O308YSRV47;969500CVFTUT88V8QN95;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-23;
969500EVOBAGHKZEXA33;969500N8F5UDC6B8UA87;IS_DIRECTLY_CONSOLIDATED_BY;2019-04-11;
969500EVOBAGHKZEXA33;96950056SYQUYTE89351;IS_DIRECTLY_CONSOLIDATED_BY;2019-04-08;
969500EVOBAGHKZEXA33;9695009J1ZQH0NJ8SW77;IS_DIRECTLY_CONSOLIDATED_BY;2019-02-12;
9695005MSX1OYEMGDF46;969500N8F5UDC6B8UA87;IS_ULTIMATELY_CONSOLIDATED_BY;2019-04-11;
9695005MSX1OYEMGDF46;96950056SYQUYTE89351;IS_ULTIMATELY_CONSOLIDATED_BY;2019-06-27;
9695005MSX1OYEMGDF46;9695009J1ZQH0NJ8SW77;IS_ULTIMATELY_CONSOLIDATED_BY;2019-06-27;
969500X5ZWFL0M4VP796;969500JSASZ2DIC8OE84;IS_DIRECTLY_CONSOLIDATED_BY;2019-06-24;
969500X5ZWFL0M4VP796;96950071SV41339OPP07;IS_DIRECTLY_CONSOLIDATED_BY;2019-04-30;
969500B9989CYWBOIW10;969500QMDK0DCDB8AU73;IS_DIRECTLY_CONSOLIDATED_BY;2018-10-03;
969500TIPY3GLKP93J32;969500H5HA5C06JKHK32;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-17;
969500TIPY3GLKP93J32;969500OQR54W8LCECJ55;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-17;
969500MXLEJRHR4KVL98;969500TIPY3GLKP93J32;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-17;
969500VX2NV2AQQ65G45;969500H5HA5C06JKHK32;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-17;
969500VX2NV2AQQ65G45;969500TIPY3GLKP93J32;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-17;
969500VX2NV2AQQ65G45;969500OQR54W8LCECJ55;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-17;
9695009FXHWX468RM706;969500NJ3Q8K4B2S4U95;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-04;
969500EVBHGIZEAGQF25;969500AX8EQMSN952167;IS_DIRECTLY_CONSOLIDATED_BY;2019-07-19;
969500EVBHGIZEAGQF25;969500AX8EQMSN952167;IS_ULTIMATELY_CONSOLIDATED_BY;2019-07-19;
969500FCVQ5SLAAUJV59;969500F4ALGXB7ARES97;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-04;
969500FCVQ5SLAAUJV59;969500WTHQMPQURPVU34;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-30;
969500BQ1WV29LK5GC91;969500FY4QM5IQV6MQ87;IS_DIRECTLY_CONSOLIDATED_BY;2019-01-25;
969500IBA3UDUXI56267;969500SWIHIDY3A8TV44;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-29;
969500580JHXYABNEE92;969500XK4VJI4HCKLN69;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-09;
9695007DN57FIFHZ4F32;969500GOV06D4QNDTH85;IS_ULTIMATELY_CONSOLIDATED_BY;2018-12-19;
9695007DN57FIFHZ4F32;969500UP726LYGZOW326;IS_ULTIMATELY_CONSOLIDATED_BY;2018-12-17;
9695007DN57FIFHZ4F32;969500VHI5SQYT3F1J10;IS_ULTIMATELY_CONSOLIDATED_BY;2018-12-18;
969500Y2ZL8XDU4GXC51;96950041MWKWVPSBKG44;IS_DIRECTLY_CONSOLIDATED_BY;2019-02-19;
9695005MSX1OYEMGDF46;969500TU5ZMYBIWP0R51;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-04;
9695005MSX1OYEMGDF46;969500TU5ZMYBIWP0R51;IS_ULTIMATELY_CONSOLIDATED_BY;2019-11-04;
96950019YF9M37AVFO22;969500J4NUYFRH4OSH23;IS_DIRECTLY_CONSOLIDATED_BY;2019-07-27;
96950019YF9M37AVFO22;969500J4NUYFRH4OSH23;IS_ULTIMATELY_CONSOLIDATED_BY;2019-07-27;
969500F4IYWP7XPO0F88;969500NJ3Q8K4B2S4U95;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-04;
9695002I9DJHZ3449O66;96950063A7LQQR6VQ718;IS_DIRECTLY_CONSOLIDATED_BY;2019-01-18;
969500C9N2QA9HQUM309;969500S3GN94UD2DTH19;IS_DIRECTLY_CONSOLIDATED_BY;2019-04-29;
969500C9N2QA9HQUM309;9695002I9DJHZ3449O66;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-18;
969500Q2W6XUU1UVQA37;969500DEKQHM09GPQM16;IS_ULTIMATELY_CONSOLIDATED_BY;2018-12-14;
969500GR462DHV3XAT45;969500C2XIHSPMZQIP12;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-04;
969500GR462DHV3XAT45;969500C2XIHSPMZQIP12;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-04;
969500GR462DHV3XAT45;9695004HCRX5WRHFJP58;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-04;
969500GR462DHV3XAT45;9695004HCRX5WRHFJP58;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-04;
9695002YVGSA5Z2O3511;969500VXNDXTXP6LNE91;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-17;
969500SNNOLR6Z3OGH46;969500VXNDXTXP6LNE91;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-17;
969500ZK5KUUM9YXBI42;9695008X6J8F4ISSTV22;IS_DIRECTLY_CONSOLIDATED_BY;2019-02-27;
969500JTNCDMAQ7QB087;969500OU9GI906VFBQ97;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-23;
969500W7Y2VW04VB8943;969500SVY1ICCMB19K64;IS_DIRECTLY_CONSOLIDATED_BY;2019-07-16;
9695005MSX1OYEMGDF46;969500SVY1ICCMB19K64;IS_ULTIMATELY_CONSOLIDATED_BY;2019-07-16;
9695005MSX1OYEMGDF46;969500X5ZWFL0M4VP796;IS_DIRECTLY_CONSOLIDATED_BY;2019-06-24;
9695005MSX1OYEMGDF46;969500X5ZWFL0M4VP796;IS_ULTIMATELY_CONSOLIDATED_BY;2019-06-24;
9695005MSX1OYEMGDF46;969500JSASZ2DIC8OE84;IS_ULTIMATELY_CONSOLIDATED_BY;2019-06-24;
9695005MSX1OYEMGDF46;96950071SV41339OPP07;IS_ULTIMATELY_CONSOLIDATED_BY;2019-04-30;
969500DFJW0CR58OWI44;969500EC6L4RSRYNT717;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-04;
969500GG9RG7MNPPEP17;969500N5JK349A9FTP54;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-16;
969500GG9RG7MNPPEP17;969500N5JK349A9FTP54;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-16;
969500DFJW0CR58OWI44;969500EC6L4RSRYNT717;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-04;
O2RNE8IBXP4R0TD8PU41;969500S7VRALVOC22W60;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-11;
O2RNE8IBXP4R0TD8PU41;969500GB44A4V4W4SF44;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-30;
969500QKVPV2H8UXM738;969500342BNYXRA3OM93;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-04;
969500ATKG99TTLCSV49;96950061IHRUUBXHHK57;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-25;
9695007ZVIE64Z3JZ416;969500L6WGXQD6PX8U53;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-19;
9695000QMU1H848E3Q66;969500FEQ5AU1P0NNL02;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-10;
969500CZQVT9TYXXJ534;9695007VYGLVG802BT40;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-12;
969500C0V850KLFRTK97;969500N4DEEH5N8UAW98;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-21;
9695006RMGQTB9WAAK11;969500N4DEEH5N8UAW98;IS_ULTIMATELY_CONSOLIDATED_BY;2019-03-21;
969500MF45S7OORI1940;969500S8A63HM64L1M10;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-25;
969500MF45S7OORI1940;969500S8A63HM64L1M10;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-25;
969500MF45S7OORI1940;969500K33Y2EQ4XFK668;IS_DIRECTLY_CONSOLIDATED_BY;2019-05-15;
969500MF45S7OORI1940;969500K33Y2EQ4XFK668;IS_ULTIMATELY_CONSOLIDATED_BY;2019-05-15;
969500MF45S7OORI1940;9695007YLSCR70D7IE97;IS_DIRECTLY_CONSOLIDATED_BY;2019-05-15;
969500MF45S7OORI1940;9695007YLSCR70D7IE97;IS_ULTIMATELY_CONSOLIDATED_BY;2019-05-15;
969500MF45S7OORI1940;969500VRKF7AMVI96N23;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-08;
969500MF45S7OORI1940;969500VRKF7AMVI96N23;IS_ULTIMATELY_CONSOLIDATED_BY;2019-08-08;
969500MF45S7OORI1940;969500CP3YM1KMOZCI22;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-28;
969500MF45S7OORI1940;969500CP3YM1KMOZCI22;IS_ULTIMATELY_CONSOLIDATED_BY;2019-08-28;
969500MF45S7OORI1940;9695001CS4LX55JGNZ89;IS_DIRECTLY_CONSOLIDATED_BY;2019-05-21;
969500MF45S7OORI1940;9695001CS4LX55JGNZ89;IS_ULTIMATELY_CONSOLIDATED_BY;2019-05-21;
969500MF45S7OORI1940;96950079ZAXOBCIKL789;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-25;
969500MF45S7OORI1940;96950079ZAXOBCIKL789;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-25;
969500MF45S7OORI1940;969500S0VNUMAEH7MD48;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-08;
969500MF45S7OORI1940;969500S0VNUMAEH7MD48;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-08;
969500MF45S7OORI1940;9695005VEH8LVZW3DZ31;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-22;
969500MF45S7OORI1940;9695005VEH8LVZW3DZ31;IS_ULTIMATELY_CONSOLIDATED_BY;2019-08-22;
969500MF45S7OORI1940;9695009GYR4NLCWEO356;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-30;
969500MF45S7OORI1940;9695009GYR4NLCWEO356;IS_ULTIMATELY_CONSOLIDATED_BY;2019-08-30;
969500MF45S7OORI1940;969500CI91D3QJ8ZY263;IS_DIRECTLY_CONSOLIDATED_BY;2019-04-16;
969500MF45S7OORI1940;969500CI91D3QJ8ZY263;IS_ULTIMATELY_CONSOLIDATED_BY;2019-04-16;
969500MF45S7OORI1940;969500YI0IA2U8NMSI28;IS_DIRECTLY_CONSOLIDATED_BY;2019-05-21;
969500MF45S7OORI1940;969500YI0IA2U8NMSI28;IS_ULTIMATELY_CONSOLIDATED_BY;2019-05-21;
969500HEDTRY7RBNBW53;969500HFZVCW5BZKGF60;IS_ULTIMATELY_CONSOLIDATED_BY;2018-10-06;
969500AI7V5V0J9TOU58;969500WY0P21LD27O411;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-17;
969500SNNOLR6Z3OGH46;969500WY0P21LD27O411;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-17;
969500SNNOLR6Z3OGH46;969500K8JVV0GC6DF223;IS_DIRECTLY_CONSOLIDATED_BY;2019-10-17;
969500SNNOLR6Z3OGH46;969500K8JVV0GC6DF223;IS_ULTIMATELY_CONSOLIDATED_BY;2019-10-17;
969500WD4MVXOEWJR638;96950008G3VSG8WB5T40;IS_DIRECTLY_CONSOLIDATED_BY;2019-02-25;
969500WD4MVXOEWJR638;96950008G3VSG8WB5T40;IS_ULTIMATELY_CONSOLIDATED_BY;2019-02-25;
969500NSTJFWZ749GE83;969500EGZ6S3T90QGY05;IS_DIRECTLY_CONSOLIDATED_BY;2018-12-12;
969500J5K972UQELFF76;96950068AQ9LZ540AF84;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-20;
969500J5K972UQELFF76;96950068AQ9LZ540AF84;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-20;
969500J5K972UQELFF76;969500GKACTO1PL6A161;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-20;
969500J5K972UQELFF76;969500GKACTO1PL6A161;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-20;
969500J5K972UQELFF76;969500GSFEFVUV5PDM71;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-20;
969500J5K972UQELFF76;969500GSFEFVUV5PDM71;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-20;
969500NP7RX9ATP33266;969500D12XTBFUWX4U36;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-21;
969500NP7RX9ATP33266;969500D12XTBFUWX4U36;IS_ULTIMATELY_CONSOLIDATED_BY;2019-03-21;
969500SNNOLR6Z3OGH46;9695009MTFHDZGA6I160;IS_DIRECTLY_CONSOLIDATED_BY;2019-08-14;
969500SNNOLR6Z3OGH46;9695009MTFHDZGA6I160;IS_ULTIMATELY_CONSOLIDATED_BY;2019-08-14;
969500SNNOLR6Z3OGH46;969500NSK1RRQFZJT635;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-02;
969500SNNOLR6Z3OGH46;969500NSK1RRQFZJT635;IS_ULTIMATELY_CONSOLIDATED_BY;2019-09-02;
969500GNFEDP03JJNI11;9695007JM8ITUMNWX217;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-27;
969500NNMVDKHSR9D107;9695007T0GUCELUMND36;IS_DIRECTLY_CONSOLIDATED_BY;2019-09-04;
9695004RI32DMI3QHF88;969500LA8QKOS2ML7W40;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-21;
969500AIB0USBD5O3B88;969500DEUG647OGAPW12;IS_DIRECTLY_CONSOLIDATED_BY;2018-10-23;
969500BVG1WVW4LAHL50;9695005JQLEOB09EZ666;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-29;
969500BVG1WVW4LAHL50;9695005JQLEOB09EZ666;IS_ULTIMATELY_CONSOLIDATED_BY;2019-11-29;
969500FVIB819A1ZWJ75;969500NV1KESDG5G9V85;IS_DIRECTLY_CONSOLIDATED_BY;2019-01-14;
969500FVIB819A1ZWJ75;969500NV1KESDG5G9V85;IS_ULTIMATELY_CONSOLIDATED_BY;2019-01-14;
969500BZJ49IICIBZZ08;96950071T8BVPEDYY132;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-07;
969500BZJ49IICIBZZ08;969500M1SAKP1TMFSF65;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-07;
969500BZJ49IICIBZZ08;969500A7K8UWCVBQKZ62;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-07;
969500BZJ49IICIBZZ08;9695001M9LFVYC34CW85;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-07;
969500BZJ49IICIBZZ08;969500ZTBSADC09IZJ18;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-07;
969500BZJ49IICIBZZ08;969500YEHLJIQIDB4T86;IS_DIRECTLY_CONSOLIDATED_BY;2019-11-07;
969500BZJ49IICIBZZ08;969500XDJJUWC1RLK642;IS_DIRECTLY_CONSOLIDATED_BY;2018-10-18;
969500BZJ49IICIBZZ08;969500RVGHZML9R6LQ94;IS_DIRECTLY_CONSOLIDATED_BY;2018-10-18;
969500BZJ49IICIBZZ08;969500L9KI1225YHUD21;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-27;
969500HJKIBCAA7LL680;969500M7KF5OSEBI9761;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-21;
969500E9SVOEERH2O492;969500P48TTXVZEGJU36;IS_DIRECTLY_CONSOLIDATED_BY;2018-12-19;
969500E9SVOEERH2O492;969500P48TTXVZEGJU36;IS_ULTIMATELY_CONSOLIDATED_BY;2018-12-19;
969500P48TTXVZEGJU36;9695007TMPIHZRF6TA97;IS_DIRECTLY_CONSOLIDATED_BY;2019-03-19;
969500E9SVOEERH2O492;9695007TMPIHZRF6TA97;IS_ULTIMATELY_CONSOLIDATED_BY;2019-03-19;
